Gene name (Gene ID)	Length	cDNA #	cDNA %	reads #	reads %
FOLR3 (ENSG00000110203.8)	24398	4	0.00043452047949334914	4	9.323718962971223e-06
PANX1 (ENSG00000110218.8)	53045	25	0.0027157529968334323	1132	0.002638612466520856
ARHGEF17 (ENSG00000110237.3)	60803	9	0.0009776710788600355	297	0.0006922861330006133
APOA4 (ENSG00000110244.6)	2607	1	0.00010863011987333729	1	2.330929740742806e-06
CEP164 (ENSG00000110274.15)	98712	27	0.0029330132365801066	1174	0.002736511515632054
RNF141 (ENSG00000110315.6)	29553	18	0.001955342157720071	1174	0.002736511515632054
CEP126 (ENSG00000110318.13)	86044	6	0.0006517807192400237	301	0.0007016098519635847
EIF4G2 (ENSG00000110321.16)	12041	1071	0.11634285838434424	57684	0.134457351165008
IL10RA (ENSG00000110324.10)	16690	29	0.003150273476326781	1374	0.003202697463780615
GALNT18 (ENSG00000110328.5)	349714	28	0.003041643356453444	1446	0.003370524405114097
BIRC2 (ENSG00000110330.8)	31460	126	0.013687395104040498	6730	0.015687157155199083
UBE4A (ENSG00000110344.9)	39627	117	0.012709724025180462	6073	0.01415573631553106
DDX6 (ENSG00000110367.11)	43384	534	0.05800848401236211	28939	0.06745477576735606
UPK2 (ENSG00000110375.2)	33121	8	0.0008690409589866983	228	0.0005314519808893597
CBL (ENSG00000110395.6)	107651	149	0.016185887861127256	9267	0.02160072590746358
NECTIN1 (ENSG00000110400.10)	105677	11	0.00119493131860671	426	0.000992976069556435
HIPK3 (ENSG00000110422.11)	100352	96	0.010428491507840379	4830	0.011258390647787752
KIAA1549L (ENSG00000110427.14)	132031	25	0.0027157529968334323	1276	0.00297426634918782
FBXO3 (ENSG00000110429.13)	33605	14	0.001520821678226722	776	0.0018088014788164171
PDHX (ENSG00000110435.11)	104679	41	0.004453834914806829	2257	0.005260908424856514
SLC1A2 (ENSG00000110436.11)	168858	12	0.0013035614384800474	221	0.00051513547270416
COMMD9 (ENSG00000110442.11)	20166	10	0.0010863011987333727	602	0.0014032197039271694
SLC15A3 (ENSG00000110446.10)	15447	10	0.0010863011987333727	615	0.0014335217905568256
ACCS (ENSG00000110455.13)	17834	1	0.00010863011987333729	92	0.0002144455361483381
MDK (ENSG00000110492.15)	3082	1	0.00010863011987333729	1	2.330929740742806e-06
AMBRA1 (ENSG00000110497.14)	197129	64	0.006952327671893585	2307	0.005377454911893653
MADD (ENSG00000110514.19)	60672	28	0.003041643356453444	1057	0.0024637927359651463
PTPMT1 (ENSG00000110536.13)	2740	38	0.004127944555186817	2231	0.0052003042515972
NAA40 (ENSG00000110583.12)	18370	35	0.0038020541955668045	1528	0.003561660643855007
CARS (ENSG00000110619.17)	56529	118	0.0128183541450538	6407	0.014934266848939157
CD81 (ENSG00000110651.11)	21243	183	0.01987931193682072	9758	0.0227452124101683
SLC35F2 (ENSG00000110660.14)	137303	44	0.00477972527442684	2485	0.0057923604057458725
C11orf21 (ENSG00000110665.11)	7405	1	0.00010863011987333729	37	8.624440040748383e-05
ELMOD1 (ENSG00000110675.12)	75689	2	0.00021726023974667452	2	4.661859481485612e-06
SOX6 (ENSG00000110693.17)	772555	32	0.003476163835946793	181	0.0004218982830744479
C11orf58 (ENSG00000110696.9)	143750	118	0.0128183541450538	6246	0.014558987160679562
PITPNM1 (ENSG00000110697.12)	14496	44	0.00477972527442684	1801	0.004198004463077793
RPS13 (ENSG00000110700.6)	3308	138	0.014990956542520547	7386	0.017216247065126363
AIP (ENSG00000110711.9)	7992	23	0.0024984927570867576	1470	0.003426466718891925
NUP98 (ENSG00000110713.15)	126545	178	0.019336161337454038	10022	0.0233605778617244
NDUFS8 (ENSG00000110717.12)	6028	38	0.004127944555186817	2259	0.005265570284337997
TCIRG1 (ENSG00000110719.9)	11715	6	0.0006517807192400237	373	0.0008694367932970666
CHKA (ENSG00000110721.11)	68586	27	0.0029330132365801066	1164	0.0027132022182246264
EXPH5 (ENSG00000110723.11)	88308	3	0.00032589035962001184	136	0.00031700644474102156
HPS5 (ENSG00000110756.17)	43531	42	0.004562465034680166	2452	0.00571543972430136
GTF2H1 (ENSG00000110768.11)	44750	45	0.004888355394300178	2693	0.006277193791820375
POU2AF1 (ENSG00000110777.11)	100792	616	0.06691615384197576	35557	0.08288086879159194
VWF (ENSG00000110799.13)	175625	7	0.0007604108391133608	14	3.263301637039928e-05
PSMD9 (ENSG00000110801.13)	7945	23	0.0024984927570867576	1188	0.0027691445320024532
P3H3 (ENSG00000110811.19)	11442	1	0.00010863011987333729	1	2.330929740742806e-06
PPFIBP1 (ENSG00000110841.13)	172134	38	0.004127944555186817	1314	0.003062841679336047
PRPF40B (ENSG00000110844.13)	75351	24	0.0026071228769600947	1580	0.0036828689903736335
CD69 (ENSG00000110848.8)	8416	2	0.00021726023974667452	117	0.00027271877966690826
PRDM4 (ENSG00000110851.11)	28407	36	0.003910684315440142	1980	0.004615240886670756
CLEC2B (ENSG00000110852.4)	17153	2	0.00021726023974667452	2	4.661859481485612e-06
COQ5 (ENSG00000110871.14)	30619	24	0.0026071228769600947	1921	0.00447771603196693
SELPLG (ENSG00000110876.9)	11683	2	0.00021726023974667452	42	9.789904911119783e-05
CORO1C (ENSG00000110880.10)	86488	69	0.007495478271260274	3960	0.009230481773341513
ASIC1 (ENSG00000110881.11)	26064	2	0.00021726023974667452	2	4.661859481485612e-06
CAPRIN2 (ENSG00000110888.17)	45400	11	0.00119493131860671	391	0.0009113935286304369
KCTD10 (ENSG00000110906.12)	28889	60	0.006517807192400236	3201	0.0074613061001177206
SLC11A2 (ENSG00000110911.14)	49058	17	0.0018467120378467337	698	0.0016269889590384784
MLEC (ENSG00000110917.7)	14996	176	0.01911890109770736	10681	0.02489666056087391
MVK (ENSG00000110921.13)	24863	11	0.00119493131860671	471	0.0010978679078898618
CSRNP2 (ENSG00000110925.6)	22460	17	0.0018467120378467337	745	0.0017365426568533905
CAMKK2 (ENSG00000110931.18)	60618	98	0.010645751747587051	5849	0.013633608053604671
BIN2 (ENSG00000110934.10)	43631	8	0.0008690409589866983	599	0.001396226914704941
IL23A (ENSG00000110944.8)	6237	2	0.00021726023974667452	39	9.090625988896942e-05
ATP5B (ENSG00000110955.8)	7819	449	0.04877492382312844	26133	0.06091418691483175
PTGES3 (ENSG00000110958.15)	24771	292	0.03171999500301448	15506	0.036143396559957935
SYT10 (ENSG00000110975.8)	64014	1	0.00010863011987333729	6	1.3985578444456836e-05
BCL7A (ENSG00000110987.8)	42623	299	0.03248040584212785	15466	0.03605015937032823
RSRC2 (ENSG00000111011.17)	23543	67	0.0072782180315135985	3266	0.007612816533266005
MYF6 (ENSG00000111046.3)	1977	1	0.00010863011987333729	26	6.0604173259312955e-05
LIN7A (ENSG00000111052.7)	144657	7	0.0007604108391133608	312	0.0007272500791117554
ACSS3 (ENSG00000111058.7)	324718	6	0.0006517807192400237	8	1.8647437925942447e-05
TNS2 (ENSG00000111077.17)	17335	3	0.00032589035962001184	70	0.0001631650818519964
GLI1 (ENSG00000111087.9)	12128	5	0.0005431505993666863	170	0.00039625805592627693
PPM1H (ENSG00000111110.11)	290892	12	0.0013035614384800474	80	0.0001864743792594245
METAP2 (ENSG00000111142.13)	42320	175	0.019010270977834025	10069	0.023470131559539312
LTA4H (ENSG00000111144.9)	42693	64	0.006952327671893585	3549	0.00827246964989622
ELK3 (ENSG00000111145.7)	75454	173	0.01879301073808735	10072	0.02347712434876154
SLC6A12 (ENSG00000111181.12)	24494	4	0.00043452047949334914	4	9.323718962971223e-06
WNT5B (ENSG00000111186.12)	117353	56	0.0060832867129068866	3130	0.007295810088524981
MAGOHB (ENSG00000111196.9)	9434	20	0.0021726023974667453	858	0.001999937717557328
TRPV4 (ENSG00000111199.10)	50317	4	0.00043452047949334914	166	0.00038693433696330575
ITFG2 (ENSG00000111203.11)	47170	10	0.0010863011987333727	528	0.0012307309031122015
FOXM1 (ENSG00000111206.12)	19475	94	0.010211231268093705	5096	0.01187841795882534
PRR4 (ENSG00000111215.11)	2893	1	0.00010863011987333729	5	1.1654648703714027e-05
PRMT8 (ENSG00000111218.11)	212278	3	0.00032589035962001184	8	1.8647437925942447e-05
PARP11 (ENSG00000111224.13)	82402	21	0.002281232517340083	1164	0.0027132022182246264
ARPC3 (ENSG00000111229.15)	7692	89	0.009668080668727016	5173	0.012057899548862534
GPN3 (ENSG00000111231.8)	16785	43	0.004671095154553503	2071	0.004827355493078351
VPS29 (ENSG00000111237.18)	11021	62	0.006735067432146912	3320	0.007738686739266116
RAD51AP1 (ENSG00000111247.14)	21251	19	0.0020639722775934086	999	0.0023285988110020627
CUX2 (ENSG00000111249.13)	316368	14	0.001520821678226722	92	0.0002144455361483381
SH2B3 (ENSG00000111252.10)	45676	85	0.009233560189233669	4161	0.009698998651230814
AKAP3 (ENSG00000111254.7)	32909	1	0.00010863011987333729	1	2.330929740742806e-06
DUSP16 (ENSG00000111266.8)	88174	32	0.003476163835946793	2092	0.00487630501763395
CREBL2 (ENSG00000111269.2)	33282	20	0.0021726023974667453	700	0.0016316508185199642
ACAD10 (ENSG00000111271.14)	71052	10	0.0010863011987333727	490	0.0011421555729639748
ALDH2 (ENSG00000111275.12)	50571	8	0.0008690409589866983	324	0.0007552212360006691
CDKN1B (ENSG00000111276.10)	6765	96	0.010428491507840379	4281	0.009978710220119952
NAA25 (ENSG00000111300.9)	82217	91	0.009885340908473692	4927	0.011484490832639804
GSG1 (ENSG00000111305.18)	20124	1	0.00010863011987333729	1	2.330929740742806e-06
LTBR (ENSG00000111321.10)	16527	5	0.0005431505993666863	196	0.00045686222918558993
OGFOD2 (ENSG00000111325.16)	4376	5	0.0005431505993666863	141	0.0003286610934447356
CDK2AP1 (ENSG00000111328.6)	11364	90	0.009776710788600356	5079	0.011838792153232709
OAS3 (ENSG00000111331.12)	34898	10	0.0010863011987333727	631	0.0014708166664087106
OAS2 (ENSG00000111335.12)	33329	35	0.0038020541955668045	2138	0.004983527785708119
ART4 (ENSG00000111339.10)	17927	1	0.00010863011987333729	1	2.330929740742806e-06
RASAL1 (ENSG00000111344.11)	37421	19	0.0020639722775934086	1126	0.0026246268880763994
ARHGDIB (ENSG00000111348.8)	19712	272	0.02954739260554774	14925	0.03478912638058638
GTF2H3 (ENSG00000111358.13)	26903	88	0.00955945054885368	5034	0.011733900314899286
EIF2B1 (ENSG00000111361.12)	13361	60	0.006517807192400236	3262	0.007603492814303033
DDX55 (ENSG00000111364.15)	18732	23	0.0024984927570867576	1664	0.003878667088596029
SLC38A1 (ENSG00000111371.15)	86587	496	0.053880539457175296	28810	0.06715408583080024
RERGL (ENSG00000111404.6)	239239	2	0.00021726023974667452	2	4.661859481485612e-06
ENDOU (ENSG00000111405.8)	15834	1	0.00010863011987333729	1	2.330929740742806e-06
C12orf49 (ENSG00000111412.5)	27886	61	0.006626437312273574	2974	0.0069321850489691035
VDR (ENSG00000111424.10)	101512	62	0.006735067432146912	3629	0.008458944029155644
FZD10 (ENSG00000111432.4)	3282	2	0.00021726023974667452	2	4.661859481485612e-06
RFC5 (ENSG00000111445.13)	19543	58	0.006300546952653562	3855	0.008985734150563517
STX2 (ENSG00000111450.13)	49350	29	0.003150273476326781	1331	0.0031024674849286747
ADGRD1 (ENSG00000111452.12)	184682	9	0.0009776710788600355	225	0.0005244591916671314
COPZ1 (ENSG00000111481.9)	7979	85	0.009233560189233669	4316	0.01006029276104595
TBC1D30 (ENSG00000111490.12)	99840	3	0.00032589035962001184	3	6.992789222228418e-06
CAND1 (ENSG00000111530.12)	50671	228	0.024767667331120898	12127	0.028267184965988006
RAB5B (ENSG00000111540.15)	22771	76	0.008255889110373634	4329	0.010090594847675606
MDM1 (ENSG00000111554.14)	59939	30	0.003258903596200118	1612	0.0037574587420774025
NUP107 (ENSG00000111581.9)	57643	76	0.008255889110373634	3931	0.009162884810859969
CNOT2 (ENSG00000111596.11)	112000	61	0.006626437312273574	3087	0.007195580109673042
TIMELESS (ENSG00000111602.11)	33031	93	0.01010260114822037	4395	0.010244436210564629
CPSF6 (ENSG00000111605.16)	34822	134	0.014556436063027197	7263	0.016929542707014997
KRR1 (ENSG00000111615.13)	20776	65	0.007060957791766923	3344	0.007794629053043943
MRPL51 (ENSG00000111639.7)	1956	131	0.014230545703407184	7141	0.016645169278644376
GAPDH (ENSG00000111640.14)	4448	493	0.05355464909755528	25232	0.05881401921842248
NOP2 (ENSG00000111641.11)	11829	57	0.006191916832780225	2606	0.006074402904375753
CHD4 (ENSG00000111642.14)	37258	395	0.04290889734996823	21718	0.05062313210945226
ACRBP (ENSG00000111644.7)	9386	1	0.00010863011987333729	1	2.330929740742806e-06
UHRF1BP1L (ENSG00000111647.12)	112644	56	0.0060832867129068866	2483	0.005787698546264387
COPS7A (ENSG00000111652.9)	8135	42	0.004562465034680166	2595	0.006048762677227581
ING4 (ENSG00000111653.19)	12869	4	0.00043452047949334914	391	0.0009113935286304369
GNB3 (ENSG00000111664.10)	7440	3	0.00032589035962001184	5	1.1654648703714027e-05
CDCA3 (ENSG00000111665.11)	7274	36	0.003910684315440142	2175	0.005069772186115603
CHPT1 (ENSG00000111666.10)	47083	15	0.001629451798100059	329	0.000766875884704383
USP5 (ENSG00000111667.13)	14505	72	0.007821368630880284	3318	0.00773402487978463
TPI1 (ENSG00000111669.14)	3830	75	0.008147258990500296	4178	0.009738624456823443
GNPTAB (ENSG00000111670.14)	84603	35	0.0038020541955668045	1163	0.0027108712884838827
ENO2 (ENSG00000111674.8)	9553	64	0.006952327671893585	4450	0.010372637346305488
ATN1 (ENSG00000111676.14)	17859	84	0.009124930069360332	4868	0.01134696597793598
C12orf57 (ENSG00000111678.10)	3025	378	0.04106218531212149	18526	0.04318280437700122
PTPN6 (ENSG00000111679.16)	14849	45	0.004888355394300178	2443	0.0056944613566346745
LPCAT3 (ENSG00000111684.10)	42325	29	0.003150273476326781	1328	0.003095474695706446
NT5DC3 (ENSG00000111696.11)	70745	52	0.005648766233413538	2940	0.006852933437783849
NANOG (ENSG00000111704.10)	11348	1	0.00010863011987333729	1	2.330929740742806e-06
SUDS3 (ENSG00000111707.11)	41652	53	0.005757396353286876	3212	0.007486946327265894
GOLT1B (ENSG00000111711.9)	16628	29	0.003150273476326781	1927	0.004491701610411387
GYS2 (ENSG00000111713.2)	68659	1	0.00010863011987333729	2	4.661859481485612e-06
LDHB (ENSG00000111716.12)	122516	451	0.048992184062875116	27847	0.06490940049046491
PRKAB1 (ENSG00000111725.10)	13878	30	0.003258903596200118	1360	0.0031700644474102163
CMAS (ENSG00000111726.12)	19501	45	0.004888355394300178	2544	0.005929885260449698
HCFC2 (ENSG00000111727.11)	42068	20	0.0021726023974667453	1085	0.002529058768705944
ST8SIA1 (ENSG00000111728.10)	371431	7	0.0007604108391133608	353	0.0008228181984822104
C2CD5 (ENSG00000111731.12)	95226	41	0.004453834914806829	1944	0.004531327416004015
AICDA (ENSG00000111732.10)	10706	71	0.007712738511006947	3596	0.00838202334771113
RAB35 (ENSG00000111737.11)	22408	100	0.01086301198733373	4839	0.011279369015454436
PHC1 (ENSG00000111752.10)	27572	1	0.00010863011987333729	1	2.330929740742806e-06
COX6A1 (ENSG00000111775.2)	1169	10	0.0010863011987333727	659	0.001536082699149509
AL021546.1 (ENSG00000111780.8)	20446	19	0.0020639722775934086	868	0.0020232470149647553
RFX4 (ENSG00000111783.12)	179897	8	0.0008690409589866983	17	3.9625805592627696e-05
RIC8B (ENSG00000111785.19)	114722	14	0.001520821678226722	389	0.0009067316691489513
SRSF9 (ENSG00000111786.8)	8126	201	0.021834654094540797	9453	0.022034278839241743
FGFR1OP2 (ENSG00000111790.13)	28268	51	0.005540136113540201	2822	0.0065778837283761975
KLRB1 (ENSG00000111796.3)	13336	1	0.00010863011987333729	1	2.330929740742806e-06
COL12A1 (ENSG00000111799.20)	121726	4	0.00043452047949334914	78	0.00018181251977793884
BTN3A3 (ENSG00000111801.15)	12944	7	0.0007604108391133608	433	0.0010092925777416349
TDP2 (ENSG00000111802.13)	17057	34	0.0036934240756934674	1929	0.004496363469892873
FRK (ENSG00000111816.7)	129610	5	0.0005431505993666863	272	0.0006340128894820431
DSE (ENSG00000111817.16)	187162	10	0.0010863011987333727	541	0.001261032989741858
RWDD1 (ENSG00000111832.12)	26309	37	0.004019314435313479	2268	0.005286548652004683
MAK (ENSG00000111837.11)	75833	4	0.00043452047949334914	120	0.0002797115688891368
TMEM14C (ENSG00000111843.13)	8215	44	0.00477972527442684	2554	0.005953194557857125
PAK1IP1 (ENSG00000111845.4)	15088	55	0.00597465659303355	2932	0.006834285999857907
GCNT2 (ENSG00000111846.16)	136454	30	0.003258903596200118	1273	0.002967273559965592
SMIM8 (ENSG00000111850.10)	72508	24	0.0026071228769600947	1201	0.0027994466186321092
NEDD9 (ENSG00000111859.16)	199051	56	0.0060832867129068866	3426	0.007985765291784852
CEP85L (ENSG00000111860.13)	249304	59	0.0064091770725269	2389	0.005568591150634562
ASF1A (ENSG00000111875.7)	14948	20	0.0021726023974667453	1335	0.0031117912038916462
MCM9 (ENSG00000111877.17)	121721	30	0.003258903596200118	1637	0.0038157319855959726
FAM184A (ENSG00000111879.18)	189528	17	0.0018467120378467337	1183	0.0027574898832987394
RNGTT (ENSG00000111880.15)	353261	114	0.012383833665560449	5962	0.013897003114308608
MAN1A1 (ENSG00000111885.6)	171971	98	0.010645751747587051	5389	0.01256138037286298
GABRR2 (ENSG00000111886.10)	58092	1	0.00010863011987333729	73	0.0001701578710742248
SERINC1 (ENSG00000111897.6)	28469	45	0.004888355394300178	2327	0.005424073506708509
HDDC2 (ENSG00000111906.17)	82117	78	0.008473149350120307	3829	0.008925129977304203
TPD52L1 (ENSG00000111907.20)	145359	7	0.0007604108391133608	338	0.0007878542523710683
HINT3 (ENSG00000111911.6)	23464	11	0.00119493131860671	637	0.0014848022448531676
NCOA7 (ENSG00000111912.19)	150539	71	0.007712738511006947	3578	0.00834006661237776
RIPOR2 (ENSG00000111913.17)	235511	182	0.019770681816947383	10932	0.02548172392580035
SASH1 (ENSG00000111961.17)	278212	6	0.0006517807192400237	8	1.8647437925942447e-05
UST (ENSG00000111962.7)	329663	36	0.003910684315440142	2116	0.004932247331411777
ULBP1 (ENSG00000111981.4)	9704	2	0.00021726023974667452	7	1.631650818519964e-05
FBXO5 (ENSG00000112029.9)	13061	46	0.004996985514173515	2892	0.006741048810228196
MTRF1L (ENSG00000112031.15)	15324	6	0.0006517807192400237	251	0.0005850633649264442
PPARD (ENSG00000112033.13)	85634	68	0.007386848151386935	2579	0.006011467801375696
OPRM1 (ENSG00000112038.17)	235813	2	0.00021726023974667452	2	4.661859481485612e-06
FANCE (ENSG00000112039.3)	14743	13	0.0014121915583533845	524	0.0012214071841492302
TULP1 (ENSG00000112041.12)	15065	5	0.0005431505993666863	5	1.1654648703714027e-05
SLC26A8 (ENSG00000112053.13)	80798	3	0.00032589035962001184	4	9.323718962971223e-06
MAPK14 (ENSG00000112062.10)	83560	72	0.007821368630880284	4222	0.009841185365416128
KCTD20 (ENSG00000112078.13)	48377	308	0.03345807692098788	17541	0.040886838582369564
STK38 (ENSG00000112079.8)	53579	82	0.008907669829613656	5404	0.012596344318974122
SRSF3 (ENSG00000112081.16)	11248	280	0.030416433564534436	16711	0.03895216689755303
SOD2 (ENSG00000112096.16)	92162	120	0.013035614384800472	5813	0.013549694582937928
MRPL18 (ENSG00000112110.9)	8625	59	0.0064091770725269	2681	0.006249222634931463
MCM3 (ENSG00000112118.18)	20873	231	0.025093557690740915	13791	0.032145852054584034
RNF8 (ENSG00000112130.16)	40614	34	0.0036934240756934674	2063	0.00480870805515241
PHACTR1 (ENSG00000112137.17)	573516	99	0.01075438186746039	4228	0.009855170943860585
MDGA1 (ENSG00000112139.14)	68628	2	0.00021726023974667452	34	7.925161118525539e-05
ICK (ENSG00000112144.15)	60524	24	0.0026071228769600947	1289	0.003004568435817477
FBXO9 (ENSG00000112146.16)	48883	28	0.003041643356453444	1630	0.003799415477410773
CD83 (ENSG00000112149.9)	19663	44	0.00477972527442684	2825	0.006584876517598426
MDN1 (ENSG00000112159.11)	177225	173	0.01879301073808735	8092	0.018861883462090785
GLP1R (ENSG00000112164.5)	38946	1	0.00010863011987333729	1	2.330929740742806e-06
SAYSD1 (ENSG00000112167.9)	11126	40	0.004345204794933492	2210	0.005151354727041601
BMP5 (ENSG00000112175.7)	121920	1	0.00010863011987333729	1	2.330929740742806e-06
BACH2 (ENSG00000112182.14)	369689	153	0.016620408340620604	7453	0.01737241935775613
RBM24 (ENSG00000112183.14)	12530	2	0.00021726023974667452	6	1.3985578444456836e-05
CAP2 (ENSG00000112186.11)	164577	3	0.00032589035962001184	207	0.0004825024563337608
TREML2 (ENSG00000112195.8)	10918	4	0.00043452047949334914	191	0.00044520758048187587
ZNF451 (ENSG00000112200.16)	83464	101	0.010971642107207065	5459	0.012724545454714976
BAG2 (ENSG00000112208.11)	17508	25	0.0027157529968334323	1226	0.00285771986215068
RAB23 (ENSG00000112210.11)	35323	9	0.0009776710788600355	579	0.0013496083198900847
GPR63 (ENSG00000112218.8)	43338	1	0.00010863011987333729	1	2.330929740742806e-06
KHDRBS2 (ENSG00000112232.8)	606268	21	0.002281232517340083	1081	0.002519735049742973
FBXL4 (ENSG00000112234.8)	79469	36	0.003910684315440142	2059	0.004799384336189437
CCNC (ENSG00000112237.12)	26594	102	0.011080272227080402	5783	0.013479766690715643
E2F3 (ENSG00000112242.14)	91410	109	0.011840683066193763	6371	0.014850353378272415
PTP4A1 (ENSG00000112245.10)	61840	152	0.01651177822074727	7628	0.017780332062386123
ASCC3 (ENSG00000112249.13)	373179	173	0.01879301073808735	10503	0.024481755067021688
BVES (ENSG00000112276.13)	40353	6	0.0006517807192400237	134	0.000312344585259536
COL9A1 (ENSG00000112280.15)	88023	6	0.0006517807192400237	65	0.00015151043314828234
MED23 (ENSG00000112282.17)	54264	40	0.004345204794933492	2660	0.006200273110375864
WASF1 (ENSG00000112290.12)	80186	5	0.0005431505993666863	327	0.0007622140252228974
GPLD1 (ENSG00000112293.14)	70641	3	0.00032589035962001184	275	0.0006410056787042714
ALDH5A1 (ENSG00000112294.12)	42356	26	0.002824383116706769	1691	0.003941602191596084
CRYBG1 (ENSG00000112297.14)	210850	84	0.009124930069360332	4026	0.009384323136230536
VNN1 (ENSG00000112299.7)	32460	1	0.00010863011987333729	215	0.0005011498942597032
VNN2 (ENSG00000112303.13)	19590	40	0.004345204794933492	2201	0.005130376359374916
ACOT13 (ENSG00000112304.10)	38031	31	0.003367533716073456	1706	0.0039765661377072275
SMAP1 (ENSG00000112305.14)	192999	51	0.005540136113540201	2896	0.006750372529191166
RPS12 (ENSG00000112306.7)	2845	269	0.029221502245927733	13064	0.03045126613306402
C6orf62 (ENSG00000112308.12)	15976	518	0.0562704020943887	25017	0.058312869324162776
GMNN (ENSG00000112312.9)	11169	60	0.006517807192400236	2628	0.006125683358672095
EYA4 (ENSG00000112319.17)	291523	14	0.001520821678226722	74	0.00017248880081496766
SOBP (ENSG00000112320.11)	170210	10	0.0010863011987333727	168	0.00039159619644479134
NR2E1 (ENSG00000112333.11)	22305	1	0.00010863011987333729	1	2.330929740742806e-06
SNX3 (ENSG00000112335.14)	50039	93	0.01010260114822037	5242	0.012218733700973787
HBS1L (ENSG00000112339.14)	142584	117	0.012709724025180462	5897	0.013745492681160326
TRIM38 (ENSG00000112343.10)	28425	31	0.003367533716073456	1978	0.00461057902718927
PEX7 (ENSG00000112357.12)	91374	6	0.0006517807192400237	205	0.00047784059685227517
ZBTB24 (ENSG00000112365.4)	20630	42	0.004562465034680166	2146	0.005002175223634061
FIG4 (ENSG00000112367.10)	134117	23	0.0024984927570867576	1130	0.0026339506070393705
PERP (ENSG00000112378.11)	19007	11	0.00119493131860671	764	0.0017808303219275035
ARFGEF3 (ENSG00000112379.8)	182743	4	0.00043452047949334914	4	9.323718962971223e-06
SLC16A10 (ENSG00000112394.16)	143692	16	0.0017380819179733966	913	0.0021281388532981816
HECA (ENSG00000112406.4)	45691	76	0.008255889110373634	4372	0.010190824826527549
ADGRG6 (ENSG00000112414.14)	144413	5	0.0005431505993666863	5	1.1654648703714027e-05
PHACTR2 (ENSG00000112419.14)	294341	17	0.0018467120378467337	536	0.001249378341038144
EPM2A (ENSG00000112425.14)	351448	30	0.003258903596200118	1734	0.004041832170448025
SLC39A7 (ENSG00000112473.17)	3995	75	0.008147258990500296	4304	0.010032321604157035
CCR6 (ENSG00000112486.15)	4226	3	0.00032589035962001184	237	0.0005524303485560449
UNC93A (ENSG00000112494.9)	44851	2	0.00021726023974667452	2	4.661859481485612e-06
SLC22A2 (ENSG00000112499.12)	106578	22	0.00238986263721342	24	5.5942313777827344e-05
PHF1 (ENSG00000112511.17)	6055	8	0.0008690409589866983	246	0.0005734087162227303
CUTA (ENSG00000112514.15)	1876	65	0.007060957791766923	3564	0.008307433596007361
PACRG (ENSG00000112530.11)	588361	12	0.0013035614384800474	121	0.0002820424986298795
QKI (ENSG00000112531.16)	164597	79	0.008581779469993646	4676	0.010899427467713359
C6orf118 (ENSG00000112539.14)	29944	1	0.00010863011987333729	1	2.330929740742806e-06
PDE10A (ENSG00000112541.13)	654998	16	0.0017380819179733966	142	0.00033099202318547844
TFEB (ENSG00000112561.17)	52282	60	0.006517807192400236	3026	0.00705339339548773
SMOC2 (ENSG00000112562.18)	232295	281	0.030525063684407775	14456	0.033695920332178
CCND3 (ENSG00000112576.12)	115318	246	0.02672300948884097	13565	0.031619061933176165
BYSL (ENSG00000112578.9)	11859	54	0.005866026473160213	2647	0.006169971023746207
FAM120B (ENSG00000112584.13)	116279	23	0.0024984927570867576	833	0.0019416644740387575
TBP (ENSG00000112592.13)	18569	54	0.005866026473160213	3149	0.007340097753599096
GUCA1B (ENSG00000112599.8)	10516	2	0.00021726023974667452	268	0.000624689170519072
PRPH2 (ENSG00000112619.7)	25975	3	0.00032589035962001184	3	6.992789222228418e-06
BICRAL (ENSG00000112624.12)	121603	48	0.0052142457539201895	2491	0.005806345984190329
PPP2R5D (ENSG00000112640.14)	27844	55	0.00597465659303355	3129	0.007293479158784238
MRPL2 (ENSG00000112651.11)	5778	21	0.002281232517340083	1206	0.002811101267335824
PTK7 (ENSG00000112655.15)	85452	2	0.00021726023974667452	249	0.0005804015054449586
SRF (ENSG00000112658.7)	10209	124	0.013470134864293824	7122	0.016600881613570262
CUL9 (ENSG00000112659.13)	42413	26	0.002824383116706769	1375	0.003205028393521358
DNPH1 (ENSG00000112667.12)	3856	19	0.0020639722775934086	939	0.0021887430265574944
DUSP22 (ENSG00000112679.14)	59726	119	0.012926984264927138	6712	0.01564520041986571
EXOC2 (ENSG00000112685.13)	205727	62	0.006735067432146912	3045	0.0070976810605618435
COX7A2 (ENSG00000112695.11)	12649	60	0.006517807192400236	2731	0.006365769121968602
TMEM30A (ENSG00000112697.15)	32045	87	0.009450820428980343	5657	0.013186069543382051
GMDS (ENSG00000112699.10)	621887	77	0.00836451923024697	3844	0.008960093923415345
SENP6 (ENSG00000112701.17)	116676	91	0.009885340908473692	4401	0.010258421789009087
IMPG1 (ENSG00000112706.11)	151564	2	0.00021726023974667452	4	9.323718962971223e-06
VEGFA (ENSG00000112715.21)	16304	57	0.006191916832780225	2770	0.006456675381857572
PRPF4B (ENSG00000112739.16)	43717	75	0.008147258990500296	3613	0.008421649153303757
TTK (ENSG00000112742.9)	38641	58	0.006300546952653562	2742	0.006391409349116774
SLC29A1 (ENSG00000112759.16)	14647	83	0.009016299949486994	3802	0.008862194874304147
BTN2A1 (ENSG00000112763.15)	18718	5	0.0005431505993666863	175	0.00040791270462999104
LAMA4 (ENSG00000112769.18)	143548	7	0.0007604108391133608	315	0.0007342428683339838
